x,y,moon_id
0.6210707840590908,-0.5336104375962677,1
0.7698452280283505,-0.7449617928788389,1
-0.7550584357805968,0.7795787045772703,0
0.23660394438984778,0.9903672840408887,0
1.9691981668229959,0.3221591708780463,1
-0.0890783040989656,0.15768587783104976,1
-0.5869124453624255,0.6854572468876106,0
1.222068674062494,-0.632421936181023,1
2.01223206874276,0.34026657364691537,1
0.9439491192960388,0.4716374509108048,0
1.4760888669441705,-0.6059816922907869,1
-0.9622382632669965,0.2411878182891945,0
-0.9605427683394124,0.17940808398792374,0
-0.4260917160963039,0.8925082761810699,0
-0.8479146817345352,0.46726085572258413,0
0.9804266908950382,-0.6950554081534925,1
1.1552802783553073,-0.7413356861365991,1
0.08050843844062322,0.9749964804072353,0
-0.04448321671807447,0.15057763438428443,1
0.8204415049414407,0.5018330830403219,0
0.3121201417928085,-0.5102938525570037,1
-0.5981181735088651,0.8103647874198049,0
-0.9423946608298022,0.3917437966026994,0
-0.9910446987122146,0.20063040858177786,0
0.9181760766612157,0.31454622735619897,0
0.8288970664197813,0.32643074814310535,0
-0.13531360434742987,0.9451586960571954,0
-0.9346491956405899,0.21142679838959208,0
1.3209919487418467,-0.7178048698480247,1
2.034194784435767,0.07220920390700247,1
0.5324575325994192,0.9314293223937526,0
-0.4722625973965752,0.8301794009957256,0
1.0373925203705827,0.3484139898604491,0
0.4325536139319048,-0.43823348432923565,1
0.49528942824508737,-0.552384918011974,1
0.7995358965286409,-0.6770849347088992,1
1.2810685350678603,-0.6530275155430219,1
-0.9631638538649044,0.2699649536581261,0
2.006771964870772,0.3507951267255775,1
-0.1868524990393579,0.9514115333947096,0
-0.0059652602792966,0.19013806400854152,1
-0.19186623629441735,1.04947353566583,0
1.922548125665288,-0.16578637489768988,1
1.7860829887747143,-0.39086418050042526,1
1.8467631581147141,-0.2637566870714514,1
1.9995268525814593,0.212496950043064,1
1.9946671822949533,0.14037590485591409,1
0.530029028079058,-0.5158537981131478,1
0.26776479782338064,-0.478456168298019,1
1.4497106278885428,-0.6720891616242886,1
0.42053012716664884,0.9352272546633835,0
2.0667080514471894,0.15783476263435492,1
0.7638366738207478,0.5181970708664216,0
1.7085560854813928,-0.40316622681367476,1
-0.020043201369891572,0.17040162054696795,1
1.7754894611940093,-0.24985427141896047,1
-0.029522692118827708,1.020667037978705,0
0.42515858928676076,-0.6140264127433197,1
0.32210516979162584,-0.3604199056503548,1
0.8657922120723236,-0.5803120756754387,1
-0.36340552894992795,0.9198939034912701,0
2.0685802416435393,0.2404176728446048,1
0.10074220559410853,-0.09022874779250592,1
1.917027406469907,0.0932265382320754,1
1.0633029011241706,-0.6994719237660334,1
0.8083291302034371,0.6032891042813924,0
-0.8257935141873609,0.6575872697545365,0
1.0419947392230497,0.10972035088640592,0
-1.0757715476899241,0.0010547951005028915,0
2.0011205907136858,0.1784602238223478,1
0.5853637842456209,-0.5877587791898973,1
0.5870315727990946,-0.5550289358047458,1
0.7906238157506311,0.44999693020903414,0
-0.841416602378873,0.6750660104733999,0
0.648153043595359,0.7621635279222004,0
0.3672675193570289,-0.4147726882606122,1
0.33662546171442254,-0.5544642743826259,1
0.7822841501321538,0.6240264503766864,0
0.8452010986960761,0.3217447494833742,0
0.9421699266170263,-0.6358161736889177,1
1.979873950964354,0.03865594445450399,1
1.8870371431458,0.04878851286486875,1
-0.24711194753777865,1.0041972086128768,0
1.8363116324283677,-0.31184129111706127,1
1.0389448276680693,-0.7012341955881198,1
2.0036202405330177,0.0191635619043924,1
0.08241018400806095,0.2998086577996401,1
-0.9762009874211816,0.12330261883363786,0
1.8799513034682298,-0.17133510681732045,1
0.104666376013405,1.0134511904027252,0
0.15783363447265497,-0.22348266982033638,1
1.2314871685486815,-0.6478444749800725,1
0.260762348932934,-0.28549811555867427,1
0.7253123974409031,-0.5843801183549308,1
2.0184029971045896,0.12690316625399636,1
0.742905154514413,-0.6817705417020121,1
-1.0084050505881272,0.17579029096435733,0
0.0061797299833262695,0.9445279156157852,0
-0.21464774755651833,1.0024216452479435,0
1.185274803245507,-0.6882461098937606,1
0.7309132930562399,0.5828410229072686,0
-0.7768789177966291,0.49276573654558814,0
1.8513160572691056,-0.08127317200805824,1
-0.17572697706802828,0.964786390884287,0
0.7398949155455022,0.7448411743064878,0
2.0178395924268093,0.31207966935327464,1
0.9121780917135487,0.42440287190635717,0
0.07073240538577635,-0.20414661515952234,1
1.489650397623122,-0.6255957379895674,1
0.9308873634954076,0.3945180489465868,0
0.6509494401251519,-0.5418962594842978,1
-0.015351642732860979,0.24641106817364056,1
0.8393822243384336,0.4482584250841255,0
0.9842221832047847,-0.79873388001927,1
0.4171572725953453,-0.47332863770747086,1
0.39217726048814966,0.9521976967495681,0
1.8949974974147836,-0.1336449799795673,1
-0.855838547703874,0.5179472950739007,0
0.8483817467836099,0.5101981605443201,0
-0.9512227824562054,0.24809574253966243,0
-0.2039452025620554,0.9924275849436757,0
-0.8773820821888024,0.4522328161054483,0
2.0311168860948734,0.27202169057860454,1
0.7439684947267649,-0.6722563401680398,1
0.9290208661013027,0.18126054628019833,0
0.43028779574676307,0.8822936533504755,0
0.529236197884209,-0.6295276864695143,1
-0.17323280075117972,0.9489489984071945,0
2.024519714861078,0.3091640879305146,1
0.8757396499433732,0.47987244376952415,0
0.4772689680738986,-0.5196917349185576,1
0.07515713527150643,-0.0625625544533523,1
1.985343504490481,0.048156867110168804,1
1.9059406857069936,-0.29934785159122673,1
-0.6173013398266725,0.8598961228609332,0
0.9845692857463284,-0.5576483820033183,1
-0.9271500322937212,0.3336235840154264,0
1.7638177498296506,-0.27995481323638255,1
1.7952212839277362,-0.31729571074889407,1
0.7086059864307577,0.6768542561767372,0
-0.24910944068744906,1.028325708248075,0
0.5830501695585676,-0.5689738368677785,1
-1.0077273254810104,0.2673139805007295,0
1.7098374565043069,-0.30122160157235867,1
2.0078539212408746,0.1444608469675812,1
-0.1085546763859481,0.9974402467693566,0
0.9193758424326295,0.24214676251172065,0
0.05925982551600807,1.0626110619180862,0
1.8717611417882796,0.01128312826180973,1
-0.23880876832996645,0.9489915072744727,0
0.6778957056378296,0.7530748576324922,0
0.8426964471316626,0.6968478054756918,0
0.7996655465763586,0.564399609968546,0
1.3963811693980397,-0.7338838881070143,1
0.9083356708573198,0.13342649929585967,0
-0.8124074837337001,0.36204738662001656,0
-0.22731631796129378,1.0180017809435193,0
0.9246095260604315,0.3134709005129579,0
0.8795118400617846,-0.752727781922577,1
-0.8826004731675068,0.2749884759859288,0
1.4230024927231857,-0.5886040274845887,1
-0.028998937046418566,0.9600334337665578,0
0.37698734774346937,-0.4686777390896544,1
0.638947205374325,0.8648065026834307,0
1.4351266632987547,-0.6275753735102216,1
1.0349950391681937,-0.6268654878904739,1
1.5846047442371831,-0.6162641968710447,1
0.9532668682295662,-0.6477237632102425,1
1.8848260911069392,-0.28059015471625026,1
0.7836594690542593,0.5047709791981952,0
0.28218393935050823,-0.2899465196350889,1
-0.026719573234985333,0.19590004172682832,1
0.3278970544823525,0.9459329296927496,0
0.8067299620365858,0.5474795134197531,0
1.4121152628595866,-0.6638160015086741,1
1.9599592815749398,0.14128329967965514,1
1.4189592567490998,-0.6618316513183898,1
0.8339038608559333,0.4777977639818771,0
0.24095987579508382,-0.40944709350447434,1
-0.10332757128793592,1.0165546987584595,0
0.9536218624612497,-0.7130061422679724,1
0.6425502202092749,0.708869949162561,0
-0.9759619824151325,0.36307619385573464,0
-0.8955723236082123,0.5467123875607792,0
-0.22030581073904615,0.9585352963841796,0
-0.9090436176472083,0.4163232240149757,0
0.8293232006612066,0.5409968949561014,0
0.04251468757219653,-0.018055852038703323,1
1.787560646540618,-0.26768215670601536,1
0.15865010593316847,-0.2863105916137035,1
0.9487580509150457,0.14302225938183488,0
0.21300889030266762,-0.26141991670960163,1
-0.05177782386061976,-0.09075134251259771,1
-0.001683585459827247,0.9602995415240589,0
0.7120376159298197,0.6480974066862886,0
-0.20604461136521116,1.0522347314973264,0
1.070357792786904,0.18670610101667803,0
1.4135787735258938,-0.6556658386707934,1
0.18874534995899417,-0.11102020322563805,1
-0.9276322556258256,0.23103732280047048,0
0.5137933995594335,0.8067388297748802,0
1.0564098934964978,-0.7271823836785929,1
1.8561089064173626,-0.17069797816869642,1
1.623682389756363,-0.5390547909676584,1
0.22804559440636382,0.904130569104784,0
-0.7893583771663765,0.5351908953789054,0
0.7085499221308423,0.5223002262987139,0
2.0820759966882783,-0.020798203069505083,1
0.2801260998238227,1.0449854428006662,0
0.9329793606290339,0.31807556363712086,0
0.9497439443149223,-0.7138855020236523,1
0.18177817236445237,-0.30357552411071753,1
0.9876000821624349,0.2917825875494508,0
1.802314995761263,-0.2800192592991632,1
0.25365632925276665,0.8381885090300626,0
0.9619317184785485,-0.6620815035922848,1
-0.7904664262468621,0.5570780073905335,0
0.7919461180111833,0.6549501692537377,0
2.0937121584354896,0.14317072308054007,1
-0.6681623535205975,0.6425411316320355,0
0.1857536855180564,0.9668216624872134,0
0.4391350097949915,0.9538941892962686,0
1.486023579439167,-0.7322941371565186,1
0.05934289708538219,-0.21911335923559047,1
0.5477252427210798,-0.47288605427688585,1
0.6121021517962004,-0.5717710548304641,1
-0.4390829250361945,0.8795756079679743,0
0.2826076443511951,0.9827723887149921,0
1.1211067393251832,-0.6982206959063588,1
1.2006649900642068,-0.7321488961009711,1
1.0210044535335172,0.1481796386007983,0
0.829688428035811,0.5724897942333245,0
-0.35091898802855215,0.8839116071137328,0
0.9099686447453116,-0.6776573489839444,1
-0.37900135648381694,0.8570150738559983,0
0.6584646224193503,0.6935584301630793,0
1.947516906680286,-0.15758816100147519,1
0.2975060079560899,0.9124869887647662,0
0.7138035708292245,0.704932819531695,0
-0.16023462567907934,1.0051631560061387,0
0.14514111159914014,-0.2936683748043229,1
-0.8906487873973123,0.40246633314366415,0
2.074963523530275,0.27453085961681606,1
0.38555290378608925,0.9451628153335297,0
0.19264156130311919,-0.22469017033600278,1
-0.059425599867072826,0.08970304574772132,1
1.779592707583829,-0.23722961739104356,1
-0.28486751581722314,0.88783880469005,0
0.7262175370954513,0.6961977654494036,0
1.2043245969283916,-0.626992406512071,1
-1.0673769437929888,0.08164614735091902,0
-0.8206874627915831,0.6471478256531821,0
1.6150534564807262,-0.42366708705098743,1
0.6979640392273103,-0.5744523940595917,1
0.38871816970330875,-0.5159719206166371,1
1.5442915224436902,-0.5077177607390991,1
-0.9925741263738692,0.18932451634252478,0
2.0768373810477523,0.10324356250111921,1
0.3451251208246238,-0.43190703891064924,1
0.9524023055086429,0.38927826115191366,0
1.9486381375686048,-0.1743280662957713,1
0.9386599385727432,-0.7209681285778633,1
1.4874780368008684,-0.5842724185752638,1
0.5974176502569352,0.8066635774528563,0
1.1100395828114489,-0.7390249235556294,1
0.31354193915026135,1.0386077559359965,0
-0.4859613934891736,0.8325773135534806,0
0.38767856127893174,-0.5199294147990646,1
-0.9313815387468568,0.4719270648690342,0
1.8848015081978906,-0.12805344181413564,1
1.8205965196941971,-0.3116353082826803,1
0.7603645559305174,0.55505444318841,0
1.556304729938291,-0.5562329963360234,1
-0.003166724756366625,1.0098949966023116,0
0.4380120071304552,1.0141261770129937,0
-0.8815433145523438,0.720579383943282,0
2.009283292137276,0.13088789372602638,1
-0.040024954386164824,1.072716584968645,0
0.08368090801252345,-0.13553754366029935,1
-0.9475173735272003,0.03585543358053999,0
0.6762660152715578,0.7066603567046935,0
1.6033070527005981,-0.4193204495872646,1
0.7510901102367156,0.5088809586385693,0
-1.0108992109748813,0.1171571593232685,0
0.09854563959963981,1.020668344191701,0
2.078852618621915,0.27143103105143396,1
0.4379907097867723,-0.5725439244491782,1
1.0204833268971076,-0.6982261578702468,1
0.4324945439268795,0.9966022750981116,0
0.12415204063042493,-0.18756442900523942,1
1.5380547625503318,-0.5622814233371124,1
0.42543401022743144,0.825436661968044,0
1.0559183539406827,0.10574933854448354,0
0.4374397699667316,-0.6005414319483819,1
0.4212829795920533,0.9664149594549222,0
0.12268377338664022,-0.21330439165305487,1
-0.8705651682551625,0.3086102569480269,0
0.4753181861885038,0.8431369627457747,0
0.08928114745751903,1.1260119793628933,0
1.5089203503594741,-0.6010712307974827,1
1.9561274737786454,-0.08587642584889288,1
0.1044528326099416,-0.2368124597724612,1
1.9985594572308327,-0.07393980593175331,1
0.9628546894664244,-0.8266529733864404,1
-0.6784975441232228,0.7096401512968086,0
0.955411181555431,0.3740998000298672,0
1.8353562837165196,-0.20253211796452625,1
-0.9053318562978786,0.5857942569855809,0
0.029893588482515016,0.2180837901630409,1
1.2553557340266726,-0.6634911154505261,1
-0.5503284210158689,0.8544949981813077,0
-1.04778818696187,0.19497536375600438,0
1.028357671896926,0.15737740235806535,0
1.9802686478674425,0.12900031810825238,1
-0.3973881640577479,0.9182848853013054,0
0.27780738663293497,0.9189505953234604,0
0.44338851562187687,-0.4896131867754017,1
1.699545662283716,-0.49712256516598946,1
0.27186483085522484,-0.3733759199914739,1
0.128139710339035,1.1332883897231507,0
0.09595085910496398,1.049615776144996,0
0.6198007418371058,0.7002295927750772,0
1.929855726135282,-0.039541029219139476,1
1.2560461493526727,-0.6012979818824009,1
2.0788067451732397,0.1561996347203397,1
-0.8071078919061576,0.727677745756329,0
1.5050024153669812,-0.5295835970659231,1
-0.0005667074364500782,0.23023033523231162,1
1.0374959709504947,-0.6477086969305019,1
